Unix Time,10_x,10_y
1738543761.3700001,1209.0,-475.125
1738543761.4033334,1208.25,-475.875
1738543761.4366667,1207.8308823529412,-474.06617647058823
1738543761.47,1207.4117647058824,-472.25735294117646
1738543761.5033333,1206.9926470588234,-470.4485294117647
1738543761.5366666,1206.5735294117646,-468.6397058823529
1738543761.57,1206.1544117647059,-466.83088235294116
1738543761.6033335,1205.735294117647,-465.0220588235294
1738543761.6366668,1205.3161764705883,-463.2132352941176
1738543761.67,1204.8970588235295,-461.40441176470586
1738543761.7033334,1204.4779411764705,-459.59558823529414
1738543761.7366667,1204.0588235294117,-457.7867647058824
1738543761.77,1203.639705882353,-455.9779411764706
1738543761.8033333,1203.2205882352941,-454.16911764705884
1738543761.8366666,1202.8014705882354,-452.3602941176471
1738543761.8700001,1202.3823529411766,-450.5514705882353
1738543761.9033334,1201.9632352941176,-448.74264705882354
1738543761.9366667,1201.5441176470588,-446.93382352941177
1738543761.97,1201.125,-445.125
1738543762.0033333,1200.7058823529412,-443.31617647058823
1738543762.0366666,1200.2867647058824,-441.50735294117646
1738543762.07,1199.8676470588234,-439.6985294117647
1738543762.1033335,1199.4485294117646,-437.8897058823529
1738543762.1366668,1199.0294117647059,-436.08088235294116
1738543762.17,1198.610294117647,-434.2720588235294
1738543762.2033334,1198.1911764705883,-432.4632352941176
1738543762.2366667,1197.7720588235295,-430.65441176470586
1738543762.27,1197.3529411764705,-428.84558823529414
1738543762.3033333,1196.9338235294117,-427.0367647058824
1738543762.3366666,1196.514705882353,-425.2279411764706
1738543762.3700001,1196.0955882352941,-423.41911764705884
1738543762.4033334,1195.6764705882354,-421.6102941176471
1738543762.4366667,1195.2573529411766,-419.8014705882353
1738543762.47,1194.8382352941176,-417.99264705882354
1738543762.5033333,1194.4191176470588,-416.18382352941177
1738543762.5366666,1194.0,-414.375
1738543762.57,1194.6592822523035,-415.80631978495626
1738543762.6033335,1195.318564504607,-417.23763956991246
1738543762.6366668,1195.9778467569104,-418.6689593548687
1738543762.67,1196.6371290092138,-420.100279139825
1738543762.7033334,1197.2964112615173,-421.53159892478124
1738543762.7366667,1197.9556935138207,-422.96291870973744
1738543762.77,1198.6149757661244,-424.3942384946937
1738543762.8033333,1199.2742580184279,-425.82555827964995
1738543762.8366666,1199.9335402707313,-427.25687806460616
1738543762.8700001,1200.5928225230348,-428.6881978495624
1738543762.9033334,1201.2521047753382,-430.1195176345187
1738543762.9366667,1201.9113870276417,-431.55083741947493
1738543762.97,1202.5706692799452,-432.98215720443113
1738543763.0033333,1203.2299515322486,-434.4134769893874
1738543763.0366666,1203.889233784552,-435.84479677434365
1738543763.07,1204.5485160368555,-437.2761165592999
1738543763.1033335,1205.207798289159,-438.7074363442561
1738543763.1366668,1205.8670805414624,-440.13875612921237
1738543763.17,1206.526362793766,-441.5700759141686
1738543763.2033334,1207.1856450460696,-443.0013956991248
1738543763.2366667,1207.844927298373,-444.4327154840811
1738543763.27,1208.5042095506765,-445.86403526903734
1738543763.3033333,1209.16349180298,-447.2953550539936
1738543763.3366666,1209.8227740552834,-448.7266748389498
1738543763.3700001,1210.4820563075868,-450.15799462390606
1738543763.4033334,1210.8964652142547,-451.15660215060996
1738543763.4366667,1211.3224551669246,-452.16355354040184
1738543763.47,1211.7557947068515,-453.16882967359567
1738543763.5033333,1212.1926528323422,-454.15997367715477
1738543763.5366666,1212.6304039851366,-455.12270287945444
1738543763.57,1213.0676013617112,-456.0420077092246
1738543763.6033335,1213.5026661297666,-456.90316950693517
1738543763.6366668,1213.933035426415,-457.6927713155276
1738543763.67,1214.3552306238037,-458.3994548561206
1738543763.7033334,1214.7649356556576,-459.0136255147446
1738543763.7366667,1215.1572751483063,-459.52653961742925
1738543763.77,1215.527849596994,-459.9302120884373
1738543763.8033333,1215.8738039805119,-460.2182989236158
1738543763.8366666,1216.1940222168382,-460.38677952037204
1738543763.8700001,1216.4888189011858,-460.43380998329906
1738543763.9033334,1216.7600459496664,-460.3592129697731
1738543763.9366667,1217.0116134302846,-460.1641572593793
1738543763.97,1217.2495968283165,-459.85102770618005
1738543764.0033333,1217.4814654360368,-459.4232546331177
1738543764.0366666,1217.7145122731317,-458.88505242195566
1738543764.07,1217.9539300597783,-458.2415641857442
1738543764.1033335,1218.2015275400279,-457.50027354102184
1738543764.1366668,1218.4557178711325,-456.6733517605402
1738543764.17,1218.7123179872478,-455.77923038980083
1738543764.2033334,1218.9657036835304,-454.8425961583853
1738543764.2366667,1219.210327459716,-453.89336705021725
1738543764.27,1219.4418765070068,-452.9648311220634
1738543764.3033333,1219.2065639673488,-452.7190460925354
1738543764.3366666,1218.9712514276907,-452.47326106300744
1738543764.3700001,1218.7359388880325,-452.22747603347943
1738543764.4033334,1218.5006263483745,-451.9816910039515
1738543764.4366667,1218.2653138087164,-451.7359059744235
1738543764.47,1218.0300012690584,-451.4901209448955
1738543764.5033333,1217.7946887294004,-451.2443359153675
1738543764.5366666,1217.5593761897421,-450.9985508858395
1738543764.57,1217.324063650084,-450.75276585631156
1738543764.6033335,1217.088751110426,-450.50698082678355
1738543764.6366668,1216.853438570768,-450.2611957972556
1738543764.67,1216.6181260311098,-450.0154107677276
1738543764.7033334,1216.3828134914518,-449.7696257381996
1738543764.7366667,1216.1475009517937,-449.5238407086716
1738543764.77,1215.9121884121357,-449.2780556791436
1738543764.8033333,1215.6768758724777,-449.03227064961567
1738543764.8366666,1215.4415633328194,-448.78648562008766
1738543764.8700001,1215.2062507931614,-448.5407005905597
1738543764.9033334,1214.9709382535034,-448.2949155610317
1738543764.9366667,1214.7356257138454,-448.0491305315037
1738543764.97,1214.5003131741873,-447.80334550197574
1738543765.0033333,1214.265000634529,-447.55756047244773
1738543765.0366666,1214.029688094871,-447.3117754429198
1738543765.07,1213.794375555213,-447.0659904133918
1738543765.1033335,1213.559063015555,-446.8202053838638
1738543765.1366668,1213.323750475897,-446.5744203543358
1738543765.17,1213.0884379362387,-446.3286353248078
1738543765.2033334,1212.8531253965807,-446.08285029527985
1738543765.2366667,1212.6178128569227,-445.83706526575185
1738543765.27,1212.3825003172647,-445.5912802362239
1738543765.3033333,1212.1471877776064,-445.3454952066959
1738543765.3366666,1211.9118752379484,-445.0997101771679
1738543765.3700001,1211.6765626982904,-444.8539251476399
1738543765.4033334,1211.4412501586323,-444.6081401181119
1738543765.4366667,1211.2059376189743,-444.36235508858397
1738543765.47,1210.970625079316,-444.11657005905596
1738543765.5033333,1210.735312539658,-443.870785029528
1738543765.5366666,1210.5,-443.625
1738543765.57,1212.0,-445.125
1738543765.6033335,1212.0,-447.15
1738543765.6366668,1212.0,-449.175
1738543765.67,1212.0,-451.2
1738543765.7033334,1212.0,-453.225
1738543765.7366667,1212.0,-455.25
1738543765.77,1209.75,-456.75
1738543765.8033333,1208.661484799336,-456.51200470699246
1738543765.8366666,1207.5729695986718,-456.27400941398497
1738543765.8700001,1207.8500929753297,-456.47984079927
1738543765.9033334,1208.1440978293504,-456.6819148142157
1738543765.9366667,1208.4556602357097,-456.8757315557546
1738543765.97,1208.7860119413006,-457.0591284483585
1738543766.0033333,1209.1354157540875,-457.2319497226546
1738543766.0366666,1209.5018797386485,-457.3956427634872
1738543766.07,1209.880751560513,-457.55282778272925
1738543766.1033335,1210.2650142354735,-457.70670113966554
1738543766.1366668,1210.6458345062717,-457.86054231895366
1738543766.17,1211.0131024676534,-458.01768486450067
1738543766.2033334,1211.3561621869223,-458.1818533807358
1738543766.2366667,1211.6645693157566,-458.35744794970356
1738543766.27,1211.9287127287032,-458.54940235743
1738543766.3033333,1212.1410520867946,-458.7625619204813
1738543766.3366666,1212.2976228247428,-459.00075491646453
1738543766.3700001,1212.3980830412738,-459.26573209402846
1738543766.4033334,1212.4441269582019,-459.5561966094381
1738543766.4366667,1212.4378229081597,-459.8671964616643
1738543766.47,1212.3811553664361,-460.1902486082464
1738543766.5033333,1212.2767674359502,-460.5144330944324
1738543766.5366666,1212.128801014241,-460.8281066317086
1738543766.57,1211.9428220045,-461.1205689145718
1738543766.6033335,1211.7250971004082,-461.3831536942065
1738543766.6366668,1211.482218642102,-461.6094441341047
1738543766.67,1211.2213402179693,-461.79485794241646
1738543766.7033334,1210.9504608260147,-461.9363473283245
1738543766.7366667,1210.6781942653945,-462.0325433215425
1738543766.77,1210.4131913954152,-462.08398420693493
1738543766.8033333,1210.163931123877,-462.09320173807794
1738543766.8366666,1209.9386804109986,-462.0645724803717
1738543766.8700001,1209.7445086024998,-462.00374645738526
1738543766.9033334,1209.585523943052,-461.9171026854507
1738543766.9366667,1209.46196744805,-461.8119074549355
1738543766.97,1209.3708891123679,-461.6967966925515
1738543767.0033333,1209.3076732107918,-461.58156109011924
1738543767.0366666,1209.2675933314845,-461.4761258352288
1738543767.07,1209.2467640354882,-461.3894846971704
1738543767.1033335,1209.2420398690167,-461.32893618897276
1738543767.1366668,1209.2503269843633,-461.29960499258345
1738543767.17,1209.2683208399806,-461.3041891082571
1738543767.2033334,1209.2929508189143,-461.34264842701515
1738543767.2366667,1209.321714154032,-461.41187552002515
1738543767.27,1209.3523557428455,-461.5058981305832
1738543767.3033333,1209.3825396509992,-461.6168937806955
1738543767.3366666,1209.4097000564102,-461.73643231833455
1738543767.3700001,1209.4305272540014,-461.8559995637913
1738543767.4033334,1209.4403687750437,-461.9668180021991
1738543767.4366667,1209.4330102389445,-462.0597591914035
1738543767.47,1209.4009367487838,-462.12559389291454
1738543767.5033333,1209.3364527651509,-462.15546023178246
1738543767.5366666,1209.2335825221571,-462.14165896103407
1738543767.57,1209.08984901121,-462.0787923554594
1738543767.6033335,1208.9072093478178,-461.9648945969547
1738543767.6366668,1208.6921504442464,-461.80215127148864
1738543767.67,1208.4551241024203,-461.59711959889586
1738543767.7033334,1208.2091263853918,-461.36017037057724
1738543767.7366667,1207.9677683063635,-461.1035902521457
1738543767.77,1207.7440955469842,-460.8389666568568
1738543767.8033333,1207.5507723845471,-460.5756640419867
1738543767.8366666,1207.4007805503622,-460.32087382219845
1738543767.8700001,1207.3073264118593,-460.0798468538463
1738543767.9033334,1207.2825651673702,-459.85542483723964
1738543767.9366667,1207.3356666021216,-459.64754720053594
1738543767.97,1207.4709326775808,-459.4534147562731
1738543768.0033333,1207.6867745184802,-459.2679440316972
1738543768.0366666,1207.9759074547333,-459.08419699408233
1738543768.07,1208.3265840011552,-458.8943905192451
1738543768.1033335,1208.724969307646,-458.6921845205419
1738543768.1366668,1209.1580390953673,-458.47552958513353
1738543768.17,1209.615651544894,-458.24825342885055
1738543768.2033334,1210.0919995699148,-458.0198395360989
1738543768.2366667,1210.5870109447858,-457.8042143570425
1738543768.27,1211.1068826273822,-457.6178917886272
1738543768.3033333,1211.663474353667,-457.4774953191939
1738543768.3366666,1212.2730990835787,-457.39745164429746
1738543768.3700001,1212.9545052964465,-457.38887796584766
1738543768.4033334,1213.7253806572783,-457.4592240809047
1738543768.4366667,1214.597892950127,-457.6113209474488
1738543768.47,1215.5756174722876,-457.84232544043795
1738543768.5033333,1216.6531113341207,-458.1442498165581
1738543768.5366666,1217.816846899276,-458.5055318354608
1738543768.57,1219.046781965626,-458.91164628392687
1738543768.6033335,1220.3189576216043,-459.3448713933811
1738543768.6366668,1221.6084282558584,-459.78520629466055
1738543768.67,1222.8910118914887,-460.2132510846311
1738543768.7033334,1224.1432672373844,-460.613713026035
1738543768.7366667,1225.3415683187004,-460.97765153146423
1738543768.77,1226.4617875837316,-461.30257445274884
1738543768.8033333,1229.7308937918658,-459.4012872263744
1738543768.8366666,1233.0,-457.5
1738543768.8700001,1233.0672587829058,-458.1413595983625
1738543768.9033334,1233.1345175658116,-458.782719196725
1738543768.9366667,1233.2017763487174,-459.42407879508744
1738543768.97,1233.2690351316232,-460.06543839344994
1738543769.0033333,1233.336293914529,-460.70679799181244
1738543769.0366666,1233.4035526974349,-461.34815759017494
1738543769.07,1233.4708114803407,-461.98951718853743
1738543769.1033335,1233.5380702632465,-462.6308767868999
1738543769.1366668,1233.6053290461523,-463.2722363852624
1738543769.17,1233.672587829058,-463.9135959836249
1738543769.2033334,1233.7398466119637,-464.5549555819874
1738543769.2366667,1233.8071053948695,-465.19631518034987
1738543769.27,1233.8743641777753,-465.8376747787123
1738543769.3033333,1233.9416229606811,-466.4790343770748
1738543769.3366666,1234.008881743587,-467.1203939754373
1738543769.3700001,1234.0761405264927,-467.7617535737998
1738543769.4033334,1234.1433993093985,-468.4031131721623
1738543769.4366667,1234.2106580923044,-469.04447277052475
1738543769.47,1234.2779168752102,-469.68583236888725
1738543769.5033333,1234.345175658116,-470.32719196724975
1738543769.5366666,1230.860723182557,-470.1159577846093
1738543769.57,1227.4663361333771,-469.89623339686995
1738543769.6033335,1224.2383339310445,-469.6611674685219
1738543769.6366668,1221.2395171984742,-469.4081376022999
1738543769.67,1218.51552495725,-469.1408590776829
1738543769.7033334,1216.0960689675678,-468.86973794439467
1738543769.7366667,1213.997660389564,-468.6100033011886
1738543769.77,1212.2256632682065,-468.3792475253594
1738543769.8033333,1210.775823631073,-468.19562832294605
1738543769.8366666,1209.635628291477,-468.07647122315603
1738543769.8700001,1208.7858663929337,-468.0374214604691
1738543769.9033334,1208.2025996289099,-468.0925698192613
1738543769.9366667,1207.8592106627325,-468.254926930638
1738543769.97,1207.7282999399836,-468.53621139126915
1738543770.0033333,1207.7832064639651,-468.94574348165077
1738543770.0366666,1207.9987469703603,-469.4890175285953
1738543770.07,1208.3510418012868,-470.1662564096815
1738543770.1033335,1208.816202271141,-470.9708016125786
1738543770.1366668,1209.368018940298,-471.8872027141621
1738543770.17,1209.9761639206667,-472.8895702298539
1738543770.2033334,1210.6066989091569,-473.94264873492057
1738543770.2366667,1211.2251306911264,-475.00753579828626
1738543770.27,1211.8000640737187,-476.04849515939344
1738543770.3033333,1212.3054111948336,-477.0359001583538
1738543770.3366666,1212.7215824014797,-477.9471588438194
1738543770.3700001,1213.036257552522,-478.76878918326474
1738543770.4033334,1213.2437685802208,-479.4964834545842
1738543770.4366667,1213.3434840232958,-480.1313577904722
1738543770.47,1213.33885543232,-480.6765170917304
1738543770.5033333,1213.2376768971192,-481.1361785848808
1738543770.5366666,1213.0531846470064,-481.51588458852723
1738543770.57,1212.8046077189922,-481.8227893897596
1738543770.6033335,1212.5158621145451,-482.06568883008475
1738543770.6366668,1216.1252107684845,-482.33616784896424
1738543770.67,1219.734559422424,-482.6066468678437
1738543770.7033334,1223.3439080763635,-482.87712588672315
1738543770.7366667,1226.9532567303029,-483.14760490560263
1738543770.77,1230.5626053842423,-483.4180839244821
1738543770.8033333,1234.1719540381816,-483.6885629433616
1738543770.8366666,1237.7813026921212,-483.95904196224103
1738543770.8700001,1241.3906513460606,-484.2295209811205
1738543770.9033334,1245.0,-484.5
1738543770.9366667,1246.5,-481.5
1738543770.97,1248.0,-478.5
1738543771.0033333,1246.5,-478.5
1738543771.0366666,1246.2631578947369,-478.6381578947368
1738543771.07,1246.0263157894738,-478.7763157894737
1738543771.1033335,1245.7894736842106,-478.9144736842105
1738543771.1366668,1245.5526315789473,-479.05263157894734
1738543771.17,1245.3157894736842,-479.1907894736842
1738543771.2033334,1245.078947368421,-479.32894736842104
1738543771.2366667,1244.842105263158,-479.4671052631579
1738543771.27,1244.6052631578948,-479.60526315789474
1738543771.3033333,1244.3684210526317,-479.74342105263156
1738543771.3366666,1244.1315789473683,-479.88157894736844
1738543771.3700001,1243.8947368421052,-480.01973684210526
1738543771.4033334,1243.657894736842,-480.1578947368421
1738543771.4366667,1243.421052631579,-480.29605263157896
1738543771.47,1243.1842105263158,-480.4342105263158
1738543771.5033333,1242.9473684210527,-480.57236842105266
1738543771.5366666,1242.7105263157894,-480.7105263157895
1738543771.57,1242.4736842105262,-480.8486842105263
1738543771.6033335,1242.2368421052631,-480.9868421052632
1738543771.6366668,1242.0,-481.125
1738543771.67,1241.7631578947369,-481.2631578947368
1738543771.7033334,1241.5263157894738,-481.4013157894737
1738543771.7366667,1241.2894736842106,-481.5394736842105
1738543771.77,1241.0526315789473,-481.67763157894734
1738543771.8033333,1240.8157894736842,-481.8157894736842
1738543771.8366666,1240.578947368421,-481.95394736842104
1738543771.8700001,1240.342105263158,-482.0921052631579
1738543771.9033334,1240.1052631578948,-482.23026315789474
1738543771.9366667,1239.8684210526317,-482.36842105263156
1738543771.97,1239.6315789473683,-482.50657894736844
1738543772.0033333,1239.3947368421052,-482.64473684210526
1738543772.0366666,1239.157894736842,-482.7828947368421
1738543772.07,1238.921052631579,-482.92105263157896
1738543772.1033335,1238.6842105263158,-483.0592105263158
1738543772.1366668,1238.4473684210527,-483.19736842105266
1738543772.17,1238.2105263157894,-483.3355263157895
1738543772.2033334,1237.9736842105262,-483.4736842105263
1738543772.2366667,1237.7368421052631,-483.6118421052632
1738543772.27,1237.5,-483.75
1738543772.3033333,1237.2631578947369,-483.8881578947368
1738543772.3366666,1237.0263157894738,-484.0263157894737
1738543772.3700001,1236.7894736842106,-484.1644736842105
1738543772.4033334,1236.5526315789473,-484.30263157894734
1738543772.4366667,1236.3157894736842,-484.4407894736842
1738543772.47,1236.078947368421,-484.57894736842104
1738543772.5033333,1235.842105263158,-484.7171052631579
1738543772.5366666,1235.6052631578948,-484.85526315789474
1738543772.57,1235.3684210526317,-484.99342105263156
1738543772.6033335,1235.1315789473683,-485.13157894736844
1738543772.6366668,1234.8947368421052,-485.26973684210526
1738543772.67,1234.657894736842,-485.4078947368421
1738543772.7033334,1234.421052631579,-485.54605263157896
1738543772.7366667,1234.1842105263158,-485.6842105263158
1738543772.77,1233.9473684210527,-485.82236842105266
1738543772.8033333,1233.7105263157894,-485.9605263157895
1738543772.8366666,1233.4736842105262,-486.0986842105263
1738543772.8700001,1233.2368421052631,-486.2368421052632
1738543772.9033334,1233.0,-486.375
1738543772.9366667,1233.0,-486.0
1738543772.97,1235.25,-486.0
1738543773.0033333,1233.0,-486.0
1738543773.0366666,1234.5,-486.0
1738543773.07,1234.5716908402057,-486.4950722171171
1738543773.1033335,1234.6433816804115,-486.9901444342343
1738543773.1366668,1233.7386189997665,-486.51956741422606
1738543773.17,1232.853350163789,-486.0592441169629
1738543773.2033334,1232.0052694811443,-485.62495265641087
1738543773.2366667,1231.203901945562,-485.2213483524869
1738543773.27,1230.452066622184,-484.84353917120075
1738543773.3033333,1229.7498177829934,-484.48190508986744
1738543773.3366666,1229.0974684100456,-484.1265056602454
1738543773.3700001,1228.4949475790638,-483.7679330037682
1738543773.4033334,1227.9400541410632,-483.3970081857554
1738543773.4366667,1227.4283539752394,-483.00562749045343
1738543773.47,1226.9539015817036,-482.58749449019
1738543773.5033333,1226.5101533660857,-482.13834120045027
1738543773.5366666,1226.0914493892815,-481.6565655409088
1738543773.57,1225.6943427963333,-481.1443385697373
1738543773.6033335,1225.3175054759438,-480.6083141519133
1738543773.6366668,1224.961406458402,-480.06021067322547
1738543773.67,1224.6299623028026,-479.5183494137887
1738543773.7033334,1224.7506164204729,-479.03528889374707
1738543773.7366667,1224.8712705381429,-478.55222837370536
1738543773.77,1224.9919246558131,-478.0691678536637
1738543773.8033333,1225.1125787734832,-477.586107333622
1738543773.8366666,1225.2332328911534,-477.10304681358036
1738543773.8700001,1225.3538870088234,-476.61998629353866
1738543773.9033334,1225.4745411264937,-476.136925773497
1738543773.9366667,1225.5951952441637,-475.65386525345536
1738543773.97,1225.715849361834,-475.17080473341366
1738543774.0033333,1225.836503479504,-474.687744213372
1738543774.0366666,1225.9571575971743,-474.2046836933303
1738543774.07,1226.0778117148443,-473.72162317328866
1738543774.1033335,1226.1984658325146,-473.23856265324696
1738543774.1366668,1226.3191199501848,-472.7555021332053
1738543774.17,1226.4397740678548,-472.27244161316366
1738543774.2033334,1226.560428185525,-471.78938109312196
1738543774.2366667,1226.6810823031951,-471.3063205730803
1738543774.27,1226.8017364208654,-470.8232600530386
1738543774.3033333,1226.9223905385354,-470.34019953299696
1738543774.3366666,1227.0430446562057,-469.8571390129553
1738543774.3700001,1227.1636987738757,-469.3740784929136
1738543774.4033334,1227.284352891546,-468.89101797287196
1738543774.4366667,1227.405007009216,-468.40795745283026
1738543774.47,1227.5256611268862,-467.9248969327886
1738543774.5033333,1227.6463152445563,-467.4418364127469
1738543774.5366666,1227.7669693622265,-466.95877589270526
1738543774.57,1227.8876234798968,-466.4757153726636
1738543774.6033335,1228.0082775975668,-465.9926548526219
1738543774.6366668,1228.128931715237,-465.50959433258026
1738543774.67,1228.249585832907,-465.02653381253856
1738543774.7033334,1228.3702399505773,-464.5434732924969
1738543774.7366667,1228.4908940682474,-464.0604127724552
1738543774.77,1228.6115481859176,-463.57735225241356
1738543774.8033333,1228.7322023035877,-463.0942917323719
1738543774.8366666,1228.852856421258,-462.6112312123302
1738543774.8700001,1228.973510538928,-462.12817069228856
1738543774.9033334,1229.0941646565982,-461.64511017224686
1738543774.9366667,1229.2148187742682,-461.1620496522052
1738543774.97,1229.3354728919385,-460.67898913216357
1738543775.0033333,1229.4561270096087,-460.19592861212186
1738543775.0366666,1229.5767811272788,-459.7128680920802
1738543775.07,1229.697435244949,-459.2298075720385
1738543775.1033335,1229.818089362619,-458.74674705199686
1738543775.1366668,1229.9387434802893,-458.26368653195516
1738543775.17,1230.0593975979593,-457.7806260119135
1738543775.2033334,1230.1800517156296,-457.29756549187186
1738543775.2366667,1230.3007058332996,-456.81450497183016
1738543775.27,1230.4213599509699,-456.3314444517885
1738543775.3033333,1230.54201406864,-455.8483839317468
1738543775.3366666,1230.6626681863102,-455.36532341170516
1738543775.3700001,1230.7833223039802,-454.88226289166346
1738543775.4033334,1230.9039764216504,-454.3992023716218
1738543775.4366667,1229.6520457840818,-454.7962697097619
1738543775.47,1228.3940210407154,-455.2518563457224
1738543775.5033333,1227.1369684244423,-455.77652736484293
1738543775.5366666,1225.8943830974206,-456.3799989195274
1738543775.57,1224.6859762131467,-457.07138562720615
1738543775.6033335,1223.5336755784037,-457.85535959628066
1738543775.6366668,1222.4559101665923,-458.7287827517234
1738543775.67,1221.4636187966228,-459.68073508507695
1738543775.7033334,1220.5594151239031,-460.6940688838635
1738543775.7366667,1219.740071431268,-461.7468614843808
1738543775.77,1219.001398549271,-462.81453072204624
1738543775.8033333,1218.3420458990054,-463.87306562854343
1738543775.8366666,1217.7635722108134,-464.9021360133123
1738543775.8700001,1217.2681622016394,-465.88675205566386
1738543775.9033334,1216.8564592838666,-466.81710016373995
1738543775.9366667,1216.5264272993659,-467.6871793684467
1738543775.97,1216.2732411337477,-468.4932654002806
1738543776.0033333,1216.0896612067718,-469.2327189929206
1738543776.0366666,1215.9665348361154,-469.9031926049455
1738543776.07,1215.8940787193194,-470.50242451536553
1738543776.1033335,1215.8638676365085,-471.0287623485847
1738543776.1366668,1215.8698992745599,-471.48187084730785
1738543776.17,1215.908201495868,-471.86284855658073
1738543776.2033334,1215.9761838398035,-472.17375395958607
1738543776.2366667,1216.0722907307388,-472.4169969547468
1738543776.27,1216.1955957311925,-472.59468376369387
1738543776.3033333,1216.3454317874557,-472.70795696187844
1738543776.3366666,1216.5213341803387,-472.75660170708073
1738543776.3700001,1216.7230229960094,-472.7389163195383
1738543776.4033334,1216.9501514982987,-472.65180200229827
1738543776.4366667,1217.2020042232518,-472.49130372225227
1738543776.47,1217.4775118249102,-472.2534705021667
1738543776.5033333,1217.7757670833084,-471.93513019085174
1738543776.5366666,1218.0966776013352,-471.5346314258601
1738543776.57,1218.4410242097952,-471.0526955289597
1738543776.6033335,1218.809833689721,-470.4931519409235
1738543776.6366668,1219.2037970145188,-469.8634635551631
1738543776.67,1219.622731675243,-469.17521698983325
1738543776.7033334,1220.0640806071608,-468.4442882069665
1738543776.7366667,1220.5208155965463,-467.69020312466586
1738543776.77,1220.9808570362015,-466.9350746662741
1738543776.8033333,1221.4287564320298,-466.2025367352415
1738543776.8366666,1221.214378216015,-463.1637683676207
1738543776.8700001,1221.0,-460.125
1738543776.9033334,1224.0,-459.75
1738543776.9366667,1223.7735849056603,-459.5801886792453
1738543776.97,1223.5471698113208,-459.41037735849056
1738543777.0033333,1223.3207547169811,-459.24056603773585
1738543777.0366666,1223.0943396226414,-459.0707547169811
1738543777.07,1222.867924528302,-458.9009433962264
1738543777.1033335,1222.6415094339623,-458.7311320754717
1738543777.1366668,1222.4150943396226,-458.561320754717
1738543777.17,1222.188679245283,-458.39150943396226
1738543777.2033334,1221.9622641509434,-458.22169811320754
1738543777.2366667,1221.7358490566037,-458.0518867924528
1738543777.27,1221.5094339622642,-457.8820754716981
1738543777.3033333,1221.2830188679245,-457.7122641509434
1738543777.3366666,1221.0566037735848,-457.54245283018867
1738543777.3700001,1220.8301886792453,-457.37264150943395
1738543777.4033334,1220.6037735849056,-457.20283018867923
1738543777.4366667,1220.377358490566,-457.0330188679245
1738543777.47,1220.1509433962265,-456.8632075471698
1738543777.5033333,1219.9245283018868,-456.6933962264151
1738543777.5366666,1219.698113207547,-456.52358490566036
1738543777.57,1219.4716981132076,-456.35377358490564
1738543777.6033335,1219.245283018868,-456.1839622641509
1738543777.6366668,1219.0188679245282,-456.0141509433962
1738543777.67,1218.7924528301887,-455.8443396226415
1738543777.7033334,1218.566037735849,-455.67452830188677
1738543777.7366667,1218.3396226415093,-455.50471698113205
1738543777.77,1218.1132075471698,-455.33490566037733
1738543777.8033333,1217.8867924528302,-455.16509433962267
1738543777.8366666,1217.6603773584907,-454.99528301886795
1738543777.8700001,1217.433962264151,-454.82547169811323
1738543777.9033334,1217.2075471698113,-454.6556603773585
1738543777.9366667,1216.9811320754718,-454.4858490566038
1738543777.97,1216.754716981132,-454.3160377358491
1738543778.0033333,1216.5283018867924,-454.14622641509436
1738543778.0366666,1216.301886792453,-453.97641509433964
1738543778.07,1216.0754716981132,-453.8066037735849
1738543778.1033335,1215.8490566037735,-453.6367924528302
1738543778.1366668,1215.622641509434,-453.4669811320755
1738543778.17,1215.3962264150944,-453.29716981132077
1738543778.2033334,1215.1698113207547,-453.12735849056605
1738543778.2366667,1214.9433962264152,-452.95754716981133
1738543778.27,1214.7169811320755,-452.7877358490566
1738543778.3033333,1214.4905660377358,-452.6179245283019
1738543778.3366666,1214.2641509433963,-452.4481132075472
1738543778.3700001,1214.0377358490566,-452.27830188679246
1738543778.4033334,1213.811320754717,-452.10849056603774
1738543778.4366667,1213.5849056603774,-451.938679245283
1738543778.47,1213.3584905660377,-451.7688679245283
1738543778.5033333,1213.132075471698,-451.5990566037736
1738543778.5366666,1212.9056603773586,-451.4292452830189
1738543778.57,1212.6792452830189,-451.25943396226415
1738543778.6033335,1212.4528301886792,-451.08962264150944
1738543778.6366668,1212.2264150943397,-450.9198113207547
1738543778.67,1212.0,-450.75
1738543778.7033334,1211.25,-450.0
1738543778.7366667,1211.2598684210527,-449.88157894736844
1738543778.77,1211.2697368421052,-449.7631578947368
1738543778.8033333,1211.279605263158,-449.64473684210526
1738543778.8366666,1211.2894736842106,-449.5263157894737
1738543778.8700001,1211.2993421052631,-449.4078947368421
1738543778.9033334,1211.3092105263158,-449.2894736842105
1738543778.9366667,1211.3190789473683,-449.17105263157896
1738543778.97,1211.328947368421,-449.05263157894734
1738543779.0033333,1211.3388157894738,-448.9342105263158
1738543779.0366666,1211.3486842105262,-448.8157894736842
1738543779.07,1211.358552631579,-448.69736842105266
1738543779.1033335,1211.3684210526317,-448.57894736842104
1738543779.1366668,1211.3782894736842,-448.4605263157895
1738543779.17,1211.3881578947369,-448.3421052631579
1738543779.2033334,1211.3980263157894,-448.2236842105263
1738543779.2366667,1211.407894736842,-448.10526315789474
1738543779.27,1211.4177631578948,-447.9868421052632
1738543779.3033333,1211.4276315789473,-447.86842105263156
1738543779.3366666,1211.4375,-447.75
1738543779.3700001,1211.4473684210527,-447.63157894736844
